farm_id,month,crop_yield_kg,fertilizer_used_kg,pesticide_cost,revenue_generated,yield_category,zone,crop_type,acreage,soil_type,installed_guardneer,install_date,farmer_name,farmer_phone,govt_subsidy_eligible,ph_level,salinity_ppm,EC,moisture_percent,organic_matter_percent,yield_per_acre,guardneer_effectiveness_score,profit_per_acre,liters_per_day_per_acre,irrigation_need_gap,reliability_score,soil_health_index
FARM_1667,2024-04-01,11327,14.6,687.18,74981.9,Medium,Jalgoan,Sugarcane,9.4,Loamy,Yes,2024-01-09,Farmer_1667,9351175242,Yes,6.86,672,863,27.3,2.41,1205.0,1.0051249652257876,7976.797872340425,2499.279284545242,6.774725274725275,89.79049450549451,-159.957
FARM_1667,2024-05-01,11504,15.9,351.78,76795.06,Medium,Jalgoan,Sugarcane,9.4,Loamy,Yes,2024-01-09,Farmer_1667,9351175242,Yes,6.84,618,1290,25.7,3.75,1223.8297872340424,1.0208314293243983,8169.687234042552,2499.279284545242,6.774725274725275,89.79049450549451,-143.995
FARM_1667,2024-06-01,11223,8.2,930.31,90617.64,Medium,Jalgoan,Sugarcane,9.4,Loamy,Yes,2024-01-09,Farmer_1667,9351175242,Yes,6.71,679,793,24.9,1.69,1193.936170212766,0.9958963083542876,9640.174468085106,2499.279284545242,6.774725274725275,89.79049450549451,-163.23299999999998
FARM_1668,2024-01-01,4192,8.9,268.2,37448.44,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,6.86,250,685,23.3,1.83,1197.7142857142858,,10699.554285714286,2502.9215070643645,-10.225274725274724,,-35.131
FARM_1668,2024-02-01,4114,14.1,664.11,40884.39,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,6.9,486,841,23.3,2.98,1175.428571428571,,11681.254285714283,2502.9215070643645,-10.225274725274724,,-105.58599999999998
FARM_1668,2024-03-01,4125,15.7,443.79,35672.38,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,7.18,871,835,25.4,2.35,1178.571428571429,,10192.108571428573,2502.9215070643645,-10.225274725274724,,-220.43499999999997
FARM_1668,2024-04-01,4387,12.7,463.29,32601.66,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,6.98,893,1031,17.4,3.74,1253.428571428571,,9314.76,2502.9215070643645,-10.225274725274724,,-229.81799999999996
FARM_1668,2024-05-01,4201,14.4,468.92,49803.12,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,7.43,189,1317,17.4,1.67,1200.2857142857142,,14229.462857142858,2502.9215070643645,-10.225274725274724,,-19.238999999999997
FARM_1668,2024-06-01,4117,14.7,911.21,38784.25,Medium,Nashik,Sugarcane,3.5,Sandy,No,2024-01-02,Farmer_1668,9120654572,Yes,6.97,953,1196,20.0,3.71,1176.2857142857142,,11081.214285714286,2502.9215070643645,-10.225274725274724,,-246.78699999999998
FARM_1669,2024-01-01,4792,10.9,378.14,51926.7,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,7.05,313,1036,26.5,2.62,1198.0,0.999286065012858,12981.675,2501.195054945055,-4.78021978021978,89.74260989010989,-52.513999999999996
FARM_1669,2024-02-01,4901,8.8,710.45,48229.81,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,6.23,708,544,20.7,2.08,1225.25,1.022016069413192,12057.4525,2501.195054945055,-4.78021978021978,89.74260989010989,-173.496
FARM_1669,2024-03-01,4857,16.5,480.02,43228.54,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,7.02,731,970,27.0,3.4,1214.25,1.0128406547928737,10807.135,2501.195054945055,-4.78021978021978,89.74260989010989,-177.47999999999996
FARM_1669,2024-04-01,4711,18.0,618.52,45738.83,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,6.68,673,1345,26.7,3.27,1177.75,0.9823949608254536,11434.7075,2501.195054945055,-4.78021978021978,89.74260989010989,-160.239
FARM_1669,2024-05-01,4689,20.0,625.23,37599.58,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,7.56,727,739,17.3,2.39,1172.25,0.9778072535152944,9399.895,2501.195054945055,-4.78021978021978,89.74260989010989,-180.463
FARM_1669,2024-06-01,4772,16.6,696.66,35300.63,Medium,Mumbai,Sugarcane,4.0,Loamy,Yes,2024-02-25,Farmer_1669,9244038724,Yes,7.37,465,1096,26.9,3.18,1193.0,0.9951154220036222,8825.1575,2501.195054945055,-4.78021978021978,89.74260989010989,-97.786
FARM_1670,2024-01-01,7249,11.8,861.1,72038.12,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,7.19,628,913,18.0,3.85,993.013698630137,0.994257387545344,9868.235616438356,2004.7072105976215,-34.362637362637365,87.52505494505495,-150.04500000000002
FARM_1670,2024-02-01,7542,17.1,531.73,87897.41,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,7.18,509,591,27.4,2.02,1033.150684931507,1.0344446429668896,12040.741095890413,2004.7072105976215,-34.362637362637365,87.52505494505495,-111.13399999999999
FARM_1670,2024-03-01,7342,19.2,266.55,48845.32,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,6.81,919,938,27.1,2.24,1005.7534246575344,1.0070130693003054,6691.139726027397,2004.7072105976215,-34.362637362637365,87.52505494505495,-234.188
FARM_1670,2024-04-01,7089,19.9,977.11,75357.56,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,7.04,418,913,24.4,1.61,971.0958904109588,0.9723121286120764,10322.953424657537,2004.7072105976215,-34.362637362637365,87.52505494505495,-85.15699999999998
FARM_1670,2024-05-01,7431,11.1,546.18,63818.14,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,7.15,428,515,24.8,3.67,1017.945205479452,1.0192201195819357,8742.21095890411,2004.7072105976215,-34.362637362637365,87.52505494505495,-87.37899999999999
FARM_1670,2024-06-01,6956,8.4,562.53,61760.7,Medium,Nashik,Wheat,7.3,Black,Yes,2024-01-30,Farmer_1670,9467861771,No,6.72,539,1243,24.9,3.24,952.8767123287672,0.954070132123798,8460.369863013699,2004.7072105976215,-34.362637362637365,87.52505494505495,-120.76799999999999
FARM_1671,2024-01-01,7525,18.3,494.05,63648.75,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,6.78,754,918,16.8,2.66,952.5316455696202,1.0041103357118542,8056.803797468354,1803.426067603283,-27.065934065934066,88.03684065934065,-188.682
FARM_1671,2024-02-01,7713,14.9,362.18,64488.3,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,6.78,492,621,22.1,3.74,976.3291139240506,1.0291964145309676,8163.075949367088,1803.426067603283,-27.065934065934066,88.03684065934065,-107.63799999999999
FARM_1671,2024-03-01,7424,18.9,692.24,51393.43,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,6.72,677,850,18.1,2.82,939.746835443038,0.990633240176054,6505.497468354431,1803.426067603283,-27.065934065934066,88.03684065934065,-165.01399999999998
FARM_1671,2024-04-01,7675,13.8,811.82,75676.04,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,7.32,525,618,27.1,3.15,971.518987341772,1.0241258241313596,9579.245569620252,1803.426067603283,-27.065934065934066,88.03684065934065,-115.715
FARM_1671,2024-05-01,7536,8.7,290.01,74595.04,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,6.54,581,1080,22.5,1.56,953.9240506329112,1.0055781381959512,9442.410126582276,1803.426067603283,-27.065934065934066,88.03684065934065,-134.832
FARM_1671,2024-06-01,7553,10.9,670.27,81219.72,Medium,Satara,Soybean,7.9,Loamy,Yes,2024-01-22,Farmer_1671,9590691469,No,6.53,760,958,26.2,3.52,956.0759493670886,1.0078465602168285,10280.977215189872,1803.426067603283,-27.065934065934066,88.03684065934065,-186.464
FARM_1672,2024-01-01,9220,15.8,314.9,95327.87,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,6.89,846,715,22.3,2.2,980.8510638297872,0.9820795197888912,10141.262765957446,1999.392681786299,5.708791208791209,89.32376373626373,-214.22
FARM_1672,2024-02-01,9563,16.4,611.52,73375.76,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,6.17,550,742,27.7,2.86,1017.3404255319148,1.018614582184508,7805.931914893616,1999.392681786299,5.708791208791209,89.32376373626373,-123.062
FARM_1672,2024-03-01,9405,8.7,934.89,99752.24,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,7.14,697,634,23.5,3.84,1000.531914893617,1.001785019914807,10611.940425531917,1999.392681786299,5.708791208791209,89.32376373626373,-168.548
FARM_1672,2024-04-01,9543,15.0,549.46,112219.94,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,6.84,671,972,26.5,2.82,1015.2127659574468,1.0164842578465714,11938.291489361702,1999.392681786299,5.708791208791209,89.32376373626373,-159.85399999999998
FARM_1672,2024-05-01,9419,15.8,424.6,67574.69,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,6.84,477,497,26.7,2.43,1002.0212765957448,1.0032762469513627,7188.796808510639,1999.392681786299,5.708791208791209,89.32376373626373,-101.69099999999999
FARM_1672,2024-06-01,9552,11.3,434.51,99707.89,Medium,Jalgoan,Wheat,9.4,Loamy,Yes,2024-03-15,Farmer_1672,9808457163,Yes,7.22,637,782,25.5,2.13,1016.1702127659574,1.017442903798643,10607.222340425533,1999.392681786299,5.708791208791209,89.32376373626373,-150.261
FARM_1673,2024-01-01,2697,14.3,507.66,21043.01,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,6.98,640,970,17.3,3.7,963.2142857142858,1.0153714307440664,7515.360714285714,1801.102825745683,-3.087912087912088,87.94321428571429,-153.97
FARM_1673,2024-02-01,2611,14.2,454.01,22393.79,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,7.08,472,954,25.0,3.69,932.5,0.982993995429276,7997.782142857143,1801.102825745683,-3.087912087912088,87.94321428571429,-100.493
FARM_1673,2024-03-01,2733,17.0,770.38,29763.56,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,7.19,708,770,23.2,2.95,976.0714285714288,1.02892477575956,10629.842857142858,1801.102825745683,-3.087912087912088,87.94321428571429,-172.235
FARM_1673,2024-04-01,2798,10.4,996.1,24775.23,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,6.87,592,986,19.5,1.98,999.2857142857144,1.053396093148646,8848.29642857143,1801.102825745683,-3.087912087912088,87.94321428571429,-139.206
FARM_1673,2024-05-01,2755,14.8,996.65,20122.23,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,6.63,642,909,28.0,2.57,983.9285714285714,1.0372073754912507,7186.510714285715,1801.102825745683,-3.087912087912088,87.94321428571429,-150.62900000000002
FARM_1673,2024-06-01,2777,13.1,302.18,19691.74,Medium,Jalgoan,Soybean,2.8,Loamy,Yes,2024-03-21,Farmer_1673,9856575670,Yes,7.33,697,1341,29.8,3.49,991.7857142857144,1.0454899752229412,7032.764285714286,1801.102825745683,-3.087912087912088,87.94321428571429,-166.133
FARM_1674,2024-01-01,7408,13.3,465.09,50060.63,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,7.5,823,1017,29.7,1.82,903.4146341463417,1.003743819158604,6104.95487804878,1500.1454033771108,-1.1923076923095142,87.05906593406593,-204.47400000000002
FARM_1674,2024-02-01,7463,19.1,769.86,59841.01,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,6.73,643,1299,27.8,1.5,910.1219512195124,1.0111960208397224,7297.684146341464,1500.1454033771108,-1.1923076923095142,87.05906593406593,-151.33
FARM_1674,2024-03-01,7359,10.2,829.02,75927.16,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,7.15,476,917,28.0,1.59,897.439024390244,0.997104584933608,9259.409756097562,1500.1454033771108,-1.1923076923095142,87.05906593406593,-101.12299999999999
FARM_1674,2024-04-01,7328,14.0,908.67,51912.17,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,6.7,471,932,19.6,3.96,893.6585365853659,0.9929042530769778,6330.752439024391,1500.1454033771108,-1.1923076923095142,87.05906593406593,-102.27199999999999
FARM_1674,2024-05-01,7558,8.8,498.14,71271.86,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,7.22,480,738,28.2,1.57,921.7073170731708,1.0240680055616536,8691.69024390244,1500.1454033771108,-1.1923076923095142,87.05906593406593,-102.249
FARM_1674,2024-06-01,7339,12.4,584.16,70811.88,Medium,Jalgoan,Tomato,8.2,Loamy,Yes,2024-01-13,Farmer_1674,9935035653,No,6.57,580,460,24.4,1.57,895.0000000000001,0.9943946934132014,8635.59512195122,1500.1454033771108,-1.1923076923095142,87.05906593406593,-133.769
FARM_1675,2024-01-01,8278,9.7,621.6,58346.99,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,6.47,448,837,29.0,2.19,1089.2105263157896,0.9903402460091214,7677.23552631579,2199.625506072875,2.8461538461538463,90.38217032967033,-92.14299999999999
FARM_1675,2024-02-01,8332,18.7,867.35,67440.81,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,6.94,349,991,16.6,2.22,1096.3157894736842,0.9968005472031888,8873.790789473684,2199.625506072875,2.8461538461538463,90.38217032967033,-67.394
FARM_1675,2024-03-01,8372,9.9,691.37,84362.19,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,6.44,559,952,16.0,3.29,1101.578947368421,1.001585955495091,11100.288157894738,2199.625506072875,2.8461538461538463,90.38217032967033,-130.313
FARM_1675,2024-04-01,8487,9.0,451.56,51196.16,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,7.04,590,628,15.7,3.31,1116.7105263157896,1.0153440043343094,6736.336842105264,2199.625506072875,2.8461538461538463,90.38217032967033,-139.727
FARM_1675,2024-05-01,8247,15.6,359.23,50970.96,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,7.0,526,625,23.7,2.15,1085.1315789473686,0.9866315545828972,6706.705263157895,2199.625506072875,2.8461538461538463,90.38217032967033,-117.675
FARM_1675,2024-06-01,8234,11.8,860.5,69123.37,Medium,Nashik,Banana,7.6,Clay,Yes,2024-03-11,Farmer_1675,9691541862,Yes,7.23,688,744,20.0,3.53,1083.421052631579,0.985076296888029,9095.180263157894,2199.625506072875,2.8461538461538463,90.38217032967033,-167.341
FARM_1676,2024-01-01,1430,17.0,584.02,9363.21,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,6.82,419,848,20.7,1.51,893.75,,5852.006249999999,1797.342032967033,4.252747252747253,,-86.967
FARM_1676,2024-02-01,1274,10.5,350.32,11526.11,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,6.71,481,836,27.6,2.73,796.25,,7203.81875,1797.342032967033,4.252747252747253,,-102.44099999999999
FARM_1676,2024-03-01,1357,16.5,512.98,16115.11,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,7.28,682,820,15.4,1.62,848.125,,10071.94375,1797.342032967033,4.252747252747253,,-167.954
FARM_1676,2024-04-01,1639,19.6,839.87,19219.48,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,6.88,596,738,21.8,1.65,1024.375,,12012.175,1797.342032967033,4.252747252747253,,-139.58499999999998
FARM_1676,2024-05-01,1585,11.9,780.24,13065.73,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,6.74,477,1040,25.5,2.35,990.625,,8166.081249999999,1797.342032967033,4.252747252747253,,-102.195
FARM_1676,2024-06-01,1443,11.5,967.04,10475.19,Medium,Satara,Soybean,1.6,Sandy,No,2024-01-16,Farmer_1676,9656397766,Yes,6.59,541,1125,22.8,1.86,901.875,,6546.99375,1797.342032967033,4.252747252747253,,-122.62199999999997
FARM_1677,2024-01-01,5476,11.6,566.67,37552.54,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,7.23,464,1184,17.5,3.38,1216.888888888889,,8345.00888888889,2507.843711843712,-35.2967032967033,,-101.186
FARM_1677,2024-02-01,5513,19.1,974.5,57306.41,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,6.88,823,910,23.4,3.01,1225.111111111111,,12734.75777777778,2507.843711843712,-35.2967032967033,,-206.63700000000003
FARM_1677,2024-03-01,5244,14.8,346.68,49190.23,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,7.25,456,866,29.8,2.97,1165.3333333333333,,10931.162222222223,2507.843711843712,-35.2967032967033,,-93.98899999999999
FARM_1677,2024-04-01,5293,15.9,305.88,35941.19,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,6.9,464,818,16.7,2.66,1176.2222222222222,,7986.931111111112,2507.843711843712,-35.2967032967033,,-101.72200000000001
FARM_1677,2024-05-01,5287,17.3,314.6,45273.11,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,7.24,633,1012,21.2,2.3,1174.888888888889,,10060.691111111111,2507.843711843712,-35.2967032967033,,-150.73000000000002
FARM_1677,2024-06-01,5330,16.9,659.07,49696.92,Medium,Mumbai,Sugarcane,4.5,Clay,No,2024-02-14,Farmer_1677,9970510965,Yes,7.15,847,1007,23.5,2.16,1184.4444444444443,,11043.76,2507.843711843712,-35.2967032967033,,-214.052
FARM_1678,2024-01-01,3465,15.0,218.85,38858.96,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,6.75,285,1181,17.6,2.89,990.0,0.9912399144420196,11102.56,2004.3186813186812,-15.115384615384615,88.68362637362637,-47.593
FARM_1678,2024-02-01,3462,12.2,533.29,26140.16,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,7.02,427,531,20.7,3.0,989.1428571428572,0.9903816980658792,7468.617142857142,2004.3186813186812,-15.115384615384615,88.68362637362637,-88.91999999999999
FARM_1678,2024-03-01,3532,13.4,668.25,29252.79,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,7.49,451,604,29.2,2.1,1009.1428571428572,1.0104067468424858,8357.94,2004.3186813186812,-15.115384615384615,88.68362637362637,-92.99000000000001
FARM_1678,2024-04-01,3587,13.6,486.11,30360.54,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,6.98,497,869,28.8,3.82,1024.857142857143,1.0261407137383909,8674.44,2004.3186813186812,-15.115384615384615,88.68362637362637,-106.434
FARM_1678,2024-05-01,3447,8.4,339.28,25886.37,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,6.74,552,698,25.5,3.79,984.8571428571428,0.986090616185178,7396.105714285714,2004.3186813186812,-15.115384615384615,88.68362637362637,-124.26299999999999
FARM_1678,2024-06-01,3477,18.7,689.0,40854.0,Medium,Mumbai,Wheat,3.5,Clay,Yes,2024-03-05,Farmer_1678,9448852634,Yes,7.26,758,902,18.4,3.78,993.4285714285714,0.9946727799465808,11672.57142857143,2004.3186813186812,-15.115384615384615,88.68362637362637,-188.90600000000003
FARM_1679,2024-01-01,3226,16.6,662.32,29573.65,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,6.79,492,879,27.0,3.51,871.8918918918919,,7992.878378378378,1504.4936144936144,-16.626373626373628,,-105.747
FARM_1679,2024-02-01,3161,14.9,667.31,33489.03,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,7.31,434,954,25.4,1.66,854.3243243243243,,9051.089189189188,1504.4936144936144,-16.626373626373628,,-89.542
FARM_1679,2024-03-01,3360,19.4,537.54,20880.17,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,7.17,426,881,20.0,3.56,908.108108108108,,5643.289189189189,1504.4936144936144,-16.626373626373628,,-88.732
FARM_1679,2024-04-01,3341,8.1,298.55,21547.39,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,7.07,590,883,17.8,1.99,902.9729729729728,,5823.618918918918,1504.4936144936144,-16.626373626373628,,-139.283
FARM_1679,2024-05-01,3277,15.5,352.14,29767.59,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,6.83,580,1199,23.0,3.93,885.6756756756756,,8045.294594594594,1504.4936144936144,-16.626373626373628,,-133.621
FARM_1679,2024-06-01,3315,9.2,862.18,35403.38,Medium,Nashik,Tomato,3.7,Clay,No,2024-01-11,Farmer_1679,9669704861,Yes,6.97,553,845,22.1,3.82,895.9459459459459,,9568.48108108108,1504.4936144936144,-16.626373626373628,,-125.914
FARM_1680,2024-01-01,11837,10.2,851.15,109789.74,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,6.95,564,651,26.5,2.55,1207.857142857143,1.0075081898024936,11203.034693877553,2496.768894370935,31.664835164835164,86.3276923076923,-127.835
FARM_1680,2024-02-01,11738,12.0,267.49,82493.1,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,7.31,636,1131,16.2,2.47,1197.7551020408162,0.9990817886205686,8417.663265306122,2496.768894370935,31.664835164835164,86.3276923076923,-153.57899999999998
FARM_1680,2024-03-01,11789,10.8,596.68,78361.72,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,7.31,515,1107,20.6,3.23,1202.9591836734694,1.003422661956712,7996.09387755102,2496.768894370935,31.664835164835164,86.3276923076923,-115.29100000000001
FARM_1680,2024-04-01,11861,9.2,926.21,103749.8,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,7.17,743,701,23.0,2.52,1210.3061224489795,1.0095509537253846,10586.714285714284,2496.768894370935,31.664835164835164,86.3276923076923,-182.94400000000002
FARM_1680,2024-05-01,11807,12.8,468.99,90180.89,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,7.0,744,868,22.8,3.46,1204.7959183673468,1.00495473489888,9202.13163265306,2496.768894370935,31.664835164835164,86.3276923076923,-183.04199999999997
FARM_1680,2024-06-01,11745,14.8,646.73,71611.2,Medium,Jalgoan,Sugarcane,9.8,Loamy,Yes,2024-03-10,Farmer_1680,9078945143,Yes,7.01,528,832,27.5,3.86,1198.469387755102,0.9996775947647452,7307.265306122448,2496.768894370935,31.664835164835164,86.3276923076923,-116.242
FARM_1681,2024-01-01,6234,15.4,895.91,47743.08,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,7.05,173,948,15.4,2.61,916.7647058823528,,7021.041176470589,1501.748545572075,-11.89010989010989,,-14.956999999999999
FARM_1681,2024-02-01,6181,10.3,757.82,44078.9,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,7.41,658,1198,29.3,3.5,908.970588235294,,6482.191176470588,1501.748545572075,-11.89010989010989,,-154.63
FARM_1681,2024-03-01,6050,17.1,602.79,43759.37,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,7.14,632,771,27.6,1.75,889.7058823529412,,6435.201470588236,1501.748545572075,-11.89010989010989,,-148.035
FARM_1681,2024-04-01,6080,17.0,800.29,55559.87,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,6.68,603,858,21.6,2.35,894.1176470588235,,8170.569117647059,1501.748545572075,-11.89010989010989,,-141.55499999999998
FARM_1681,2024-05-01,6181,19.2,241.31,46986.1,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,7.35,561,358,19.8,1.89,908.970588235294,,6909.720588235294,1501.748545572075,-11.89010989010989,,-129.813
FARM_1681,2024-06-01,5960,11.4,705.45,59045.64,Medium,Pune,Tomato,6.8,Clay,No,2024-01-20,Farmer_1681,9774759539,No,7.48,759,701,22.8,2.28,876.4705882352941,,8683.182352941176,1501.748545572075,-11.89010989010989,,-187.896
FARM_1682,2024-01-01,8187,19.1,805.04,95015.2,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,7.24,529,825,27.6,3.96,1091.6,0.9925128213736448,12668.693333333333,2196.071062271062,29.467032967032967,90.03137362637362,-116.47199999999998
FARM_1682,2024-02-01,8185,18.0,521.69,55096.88,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,6.65,450,785,23.5,3.86,1091.3333333333333,0.992270360686855,7346.250666666666,2196.071062271062,29.467032967032967,90.03137362637362,-94.442
FARM_1682,2024-03-01,8104,13.1,540.7,94161.33,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,7.31,848,1027,28.3,2.44,1080.5333333333333,0.982450702871872,12554.844,2196.071062271062,29.467032967032967,90.03137362637362,-212.348
FARM_1682,2024-04-01,8377,8.8,354.48,80818.42,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,6.52,582,526,20.6,2.67,1116.9333333333334,1.0155465866186666,10775.789333333332,2196.071062271062,29.467032967032967,90.03137362637362,-135.559
FARM_1682,2024-05-01,8199,12.4,935.07,73788.25,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,6.92,497,777,29.5,3.27,1093.2,0.993967585494383,9838.433333333332,2196.071062271062,29.467032967032967,90.03137362637362,-106.319
FARM_1682,2024-06-01,8256,16.7,415.35,50774.75,Medium,Nashik,Banana,7.5,Sandy,Yes,2024-03-03,Farmer_1682,9284993535,No,7.35,400,706,25.3,2.26,1100.8,1.0008777150678894,6769.966666666666,2196.071062271062,29.467032967032967,90.03137362637362,-79.202
